storm_id,date,latitude,longitude,ne,se,sw,nw,wind_speed
ANA-2003,2003-04-25T06:00:00Z,31.6,-44.2,0,0,0,0,50
ANA-2003,2003-04-25T06:00:00Z,31.6,-44.2,0,0,0,0,64
ANA-2003,2003-04-25T12:00:00Z,31.7,-43.1,0,0,0,0,34
ANA-2003,2003-04-25T12:00:00Z,31.7,-43.1,0,0,0,0,50
ANA-2003,2003-04-25T12:00:00Z,31.7,-43.1,0,0,0,0,64
ANA-2003,2003-04-25T18:00:00Z,31.8,-42.1,0,0,0,0,34
ANA-2003,2003-04-25T18:00:00Z,31.8,-42.1,0,0,0,0,50
ANA-2003,2003-04-25T18:00:00Z,31.8,-42.1,0,0,0,0,64
ANA-2003,2003-04-26T00:00:00Z,31.9,-40.8,0,0,0,0,34
ANA-2003,2003-04-26T00:00:00Z,31.9,-40.8,0,0,0,0,50
ANA-2003,2003-04-26T00:00:00Z,31.9,-40.8,0,0,0,0,64
ANA-2003,2003-04-26T06:00:00Z,32.3,-38.4,NA,NA,NA,NA,34
ANA-2003,2003-04-26T06:00:00Z,32.3,-38.4,0,0,0,0,50
ANA-2003,2003-04-26T06:00:00Z,32.3,-38.4,0,0,0,0,64
ANA-2003,2003-04-26T12:00:00Z,32.9,-35.6,NA,NA,NA,NA,34
ANA-2003,2003-04-26T12:00:00Z,32.9,-35.6,0,0,0,0,50
ANA-2003,2003-04-26T12:00:00Z,32.9,-35.6,0,0,0,0,64
ANA-2003,2003-04-26T18:00:00Z,33.6,-32.8,NA,NA,NA,NA,34
ANA-2003,2003-04-26T18:00:00Z,33.6,-32.8,0,0,0,0,50
ANA-2003,2003-04-26T18:00:00Z,33.6,-32.8,0,0,0,0,64
ANA-2003,2003-04-27T00:00:00Z,34.4,-29.2,NA,NA,NA,NA,34
ANA-2003,2003-04-27T00:00:00Z,34.4,-29.2,0,0,0,0,50
ANA-2003,2003-04-27T00:00:00Z,34.4,-29.2,0,0,0,0,64
ANA-2003,2003-04-27T06:00:00Z,35.3,-25.8,NA,NA,NA,NA,34
ANA-2003,2003-04-27T06:00:00Z,35.3,-25.8,0,0,0,0,50
ANA-2003,2003-04-27T06:00:00Z,35.3,-25.8,0,0,0,0,64
ANA-2003,2003-04-27T12:00:00Z,36.1,-22.4,NA,NA,NA,NA,34
ANA-2003,2003-04-27T12:00:00Z,36.1,-22.4,0,0,0,0,50
ANA-2003,2003-04-27T12:00:00Z,36.1,-22.4,0,0,0,0,64
ANA-2009,2009-08-10T06:00:00Z,14.3,-24,0,0,0,0,34
ANA-2009,2009-08-10T06:00:00Z,14.3,-24,0,0,0,0,50
ANA-2009,2009-08-10T06:00:00Z,14.3,-24,0,0,0,0,64
ANA-2009,2009-08-10T12:00:00Z,14.4,-24.9,0,0,0,0,34
ANA-2009,2009-08-10T12:00:00Z,14.4,-24.9,0,0,0,0,50
ANA-2009,2009-08-10T12:00:00Z,14.4,-24.9,0,0,0,0,64
ANA-2009,2009-08-10T18:00:00Z,14.4,-25.8,0,0,0,0,34
ANA-2009,2009-08-10T18:00:00Z,14.4,-25.8,0,0,0,0,50
ANA-2009,2009-08-10T18:00:00Z,14.4,-25.8,0,0,0,0,64
ANA-2009,2009-08-11T00:00:00Z,14.4,-26.8,0,0,0,0,34
ANA-2009,2009-08-11T00:00:00Z,14.4,-26.8,0,0,0,0,50
ANA-2009,2009-08-11T00:00:00Z,14.4,-26.8,0,0,0,0,64
ANA-2009,2009-08-11T06:00:00Z,14.4,-27.9,0,0,0,0,34
ANA-2009,2009-08-11T06:00:00Z,14.4,-27.9,0,0,0,0,50
ANA-2009,2009-08-11T06:00:00Z,14.4,-27.9,0,0,0,0,64
ANA-2009,2009-08-11T12:00:00Z,14.5,-29,0,0,0,0,34
ANA-2009,2009-08-11T12:00:00Z,14.5,-29,0,0,0,0,50
ANA-2009,2009-08-11T12:00:00Z,14.5,-29,0,0,0,0,64
ANA-2009,2009-08-11T18:00:00Z,14.6,-30,0,0,0,0,34
ANA-2009,2009-08-11T18:00:00Z,14.6,-30,0,0,0,0,50
ANA-2009,2009-08-11T18:00:00Z,14.6,-30,0,0,0,0,64
ANA-2009,2009-08-12T00:00:00Z,14.6,-31,0,0,0,0,34
ANA-2009,2009-08-12T00:00:00Z,14.6,-31,0,0,0,0,50
ANA-2009,2009-08-12T00:00:00Z,14.6,-31,0,0,0,0,64
ANA-2009,2009-08-12T06:00:00Z,14.5,-32.1,0,0,0,0,34
ANA-2009,2009-08-12T06:00:00Z,14.5,-32.1,0,0,0,0,50
ANA-2009,2009-08-12T06:00:00Z,14.5,-32.1,0,0,0,0,64
ANA-2009,2009-08-12T12:00:00Z,14.4,-33.3,0,0,45,0,34
ANA-2009,2009-08-12T12:00:00Z,14.4,-33.3,0,0,0,0,50
ANA-2009,2009-08-12T12:00:00Z,14.4,-33.3,0,0,0,0,64
ANA-2009,2009-08-12T18:00:00Z,14.3,-34.4,0,0,45,0,34
ANA-2009,2009-08-12T18:00:00Z,14.3,-34.4,0,0,0,0,50
ANA-2009,2009-08-12T18:00:00Z,14.3,-34.4,0,0,0,0,64
ANA-2009,2009-08-13T00:00:00Z,14.1,-35.3,0,0,0,0,34
ANA-2009,2009-08-13T00:00:00Z,14.1,-35.3,0,0,0,0,50
ANA-2009,2009-08-13T00:00:00Z,14.1,-35.3,0,0,0,0,64
ANA-2009,2009-08-13T06:00:00Z,14,-36.3,0,0,0,0,34
ANA-2009,2009-08-13T06:00:00Z,14,-36.3,0,0,0,0,50
ANA-2009,2009-08-13T06:00:00Z,14,-36.3,0,0,0,0,64
ANA-2009,2009-08-13T12:00:00Z,14,-37.2,0,0,0,0,34
ANA-2009,2009-08-13T12:00:00Z,14,-37.2,0,0,0,0,50
ANA-2009,2009-08-13T12:00:00Z,14,-37.2,0,0,0,0,64
ANA-2009,2009-08-13T18:00:00Z,14.1,-38.2,0,0,0,0,34
ANA-2009,2009-08-13T18:00:00Z,14.1,-38.2,0,0,0,0,50
ANA-2009,2009-08-13T18:00:00Z,14.1,-38.2,0,0,0,0,64
ANA-2009,2009-08-14T00:00:00Z,14.3,-39.3,0,0,0,0,34
ANA-2009,2009-08-14T00:00:00Z,14.3,-39.3,0,0,0,0,50
ANA-2009,2009-08-14T00:00:00Z,14.3,-39.3,0,0,0,0,64
ANA-2009,2009-08-14T06:00:00Z,14.5,-40.5,0,0,0,0,34
ANA-2009,2009-08-14T06:00:00Z,14.5,-40.5,0,0,0,0,50
ANA-2009,2009-08-14T06:00:00Z,14.5,-40.5,0,0,0,0,64
ANA-2009,2009-08-14T12:00:00Z,14.6,-41.8,0,0,0,0,34
ANA-2009,2009-08-14T12:00:00Z,14.6,-41.8,0,0,0,0,50
ANA-2009,2009-08-14T12:00:00Z,14.6,-41.8,0,0,0,0,64
ANA-2009,2009-08-14T18:00:00Z,14.6,-43.2,0,0,0,0,34
ANA-2009,2009-08-14T18:00:00Z,14.6,-43.2,0,0,0,0,50
ANA-2009,2009-08-14T18:00:00Z,14.6,-43.2,0,0,0,0,64
ANA-2009,2009-08-15T00:00:00Z,14.5,-44.7,0,0,0,0,34
ANA-2009,2009-08-15T00:00:00Z,14.5,-44.7,0,0,0,0,50
ANA-2009,2009-08-15T00:00:00Z,14.5,-44.7,0,0,0,0,64
ANA-2009,2009-08-15T06:00:00Z,14.4,-46.1,60,0,0,60,34
ANA-2009,2009-08-15T06:00:00Z,14.4,-46.1,0,0,0,0,50
ANA-2009,2009-08-15T06:00:00Z,14.4,-46.1,0,0,0,0,64
ANA-2009,2009-08-15T12:00:00Z,14.4,-47.6,60,0,0,60,34
ANA-2009,2009-08-15T12:00:00Z,14.4,-47.6,0,0,0,0,50
ANA-2009,2009-08-15T12:00:00Z,14.4,-47.6,0,0,0,0,64
ANA-2009,2009-08-15T18:00:00Z,14.4,-49.2,60,0,0,60,34
ANA-2009,2009-08-15T18:00:00Z,14.4,-49.2,0,0,0,0,50
ANA-2009,2009-08-15T18:00:00Z,14.4,-49.2,0,0,0,0,64
ANA-2009,2009-08-16T00:00:00Z,14.4,-50.7,60,0,0,60,34
ANA-2009,2009-08-16T00:00:00Z,14.4,-50.7,0,0,0,0,50
ANA-2009,2009-08-16T00:00:00Z,14.4,-50.7,0,0,0,0,64
ANA-2009,2009-08-16T06:00:00Z,14.5,-52.6,60,0,0,0,34
ANA-2009,2009-08-16T06:00:00Z,14.5,-52.6,0,0,0,0,50
ANA-2009,2009-08-16T06:00:00Z,14.5,-52.6,0,0,0,0,64
ANA-2009,2009-08-16T12:00:00Z,14.6,-54.8,0,0,0,0,34
ANA-2009,2009-08-16T12:00:00Z,14.6,-54.8,0,0,0,0,50
ANA-2009,2009-08-16T12:00:00Z,14.6,-54.8,0,0,0,0,64
ANA-2015,2015-05-06T06:00:00Z,26.8,-79.2,0,0,0,0,34
ANA-2015,2015-05-06T06:00:00Z,26.8,-79.2,0,0,0,0,50
ANA-2015,2015-05-06T06:00:00Z,26.8,-79.2,0,0,0,0,64
ANA-2015,2015-05-06T12:00:00Z,28.2,-78.5,0,0,0,0,34
ANA-2015,2015-05-06T12:00:00Z,28.2,-78.5,0,0,0,0,50
ANA-2015,2015-05-06T12:00:00Z,28.2,-78.5,0,0,0,0,64
ANA-2015,2015-05-06T18:00:00Z,29.7,-77.8,0,0,0,0,34
ANA-2015,2015-05-06T18:00:00Z,29.7,-77.8,0,0,0,0,50
ANA-2015,2015-05-06T18:00:00Z,29.7,-77.8,0,0,0,0,64
ANA-2015,2015-05-07T00:00:00Z,30.8,-77.5,0,0,0,0,34
ANA-2015,2015-05-07T00:00:00Z,30.8,-77.5,0,0,0,0,50
ANA-2015,2015-05-07T00:00:00Z,30.8,-77.5,0,0,0,0,64
ANA-2015,2015-05-07T06:00:00Z,30.7,-77.8,0,0,0,100,34
ANA-2015,2015-05-07T06:00:00Z,30.7,-77.8,0,0,0,0,50
ANA-2015,2015-05-07T06:00:00Z,30.7,-77.8,0,0,0,0,64
ANA-2015,2015-05-07T12:00:00Z,30.6,-77.5,130,0,80,140,34
ANA-2015,2015-05-07T12:00:00Z,30.6,-77.5,0,0,0,0,50
ANA-2015,2015-05-07T12:00:00Z,30.6,-77.5,0,0,0,0,64
ANA-2015,2015-05-07T18:00:00Z,31.2,-77.5,140,80,80,140,34
ANA-2015,2015-05-07T18:00:00Z,31.2,-77.5,0,0,0,0,50
ANA-2015,2015-05-07T18:00:00Z,31.2,-77.5,0,0,0,0,64
ANA-2015,2015-05-08T00:00:00Z,31.4,-77.6,140,80,80,120,34
ANA-2015,2015-05-08T00:00:00Z,31.4,-77.6,0,0,0,0,50
ANA-2015,2015-05-08T00:00:00Z,31.4,-77.6,0,0,0,0,64
ANA-2015,2015-05-08T06:00:00Z,31.5,-77.6,140,80,80,120,34
ANA-2015,2015-05-08T06:00:00Z,31.5,-77.6,0,0,0,0,50
ANA-2015,2015-05-08T06:00:00Z,31.5,-77.6,0,0,0,0,64
ANA-2015,2015-05-08T12:00:00Z,31.5,-77.5,130,100,80,100,34
ANA-2015,2015-05-08T12:00:00Z,31.5,-77.5,0,0,0,0,50
ANA-2015,2015-05-08T12:00:00Z,31.5,-77.5,0,0,0,0,64
ANA-2015,2015-05-08T18:00:00Z,31.6,-77.4,100,100,80,100,34
ANA-2015,2015-05-08T18:00:00Z,31.6,-77.4,0,0,0,0,50
ANA-2015,2015-05-08T18:00:00Z,31.6,-77.4,0,0,0,0,64
ANA-2015,2015-05-09T00:00:00Z,31.9,-77.3,100,120,80,100,34
ANA-2015,2015-05-09T00:00:00Z,31.9,-77.3,80,0,0,0,50
ANA-2015,2015-05-09T00:00:00Z,31.9,-77.3,0,0,0,0,64
ANA-2015,2015-05-09T06:00:00Z,32.2,-77.5,100,110,80,90,34
ANA-2015,2015-05-09T06:00:00Z,32.2,-77.5,70,0,0,0,50
ANA-2015,2015-05-09T06:00:00Z,32.2,-77.5,0,0,0,0,64
ANA-2015,2015-05-09T12:00:00Z,32.5,-77.8,100,110,80,90,34
ANA-2015,2015-05-09T12:00:00Z,32.5,-77.8,50,50,0,0,50
ANA-2015,2015-05-09T12:00:00Z,32.5,-77.8,0,0,0,0,64
ANA-2015,2015-05-09T18:00:00Z,32.7,-78,100,110,70,90,34
ANA-2015,2015-05-09T18:00:00Z,32.7,-78,0,0,0,0,50
ANA-2015,2015-05-09T18:00:00Z,32.7,-78,0,0,0,0,64
ANA-2015,2015-05-10T00:00:00Z,33.1,-78.3,90,110,60,50,34
ANA-2015,2015-05-10T00:00:00Z,33.1,-78.3,0,0,0,0,50
ANA-2015,2015-05-10T00:00:00Z,33.1,-78.3,0,0,0,0,64
ANA-2015,2015-05-10T06:00:00Z,33.5,-78.6,80,110,60,40,34
ANA-2015,2015-05-10T06:00:00Z,33.5,-78.6,0,0,0,0,50
ANA-2015,2015-05-10T06:00:00Z,33.5,-78.6,0,0,0,0,64
ANA-2015,2015-05-10T12:00:00Z,33.9,-78.8,70,110,60,20,34
ANA-2015,2015-05-10T12:00:00Z,33.9,-78.8,0,0,0,0,50
ANA-2015,2015-05-10T12:00:00Z,33.9,-78.8,0,0,0,0,64
ANA-2015,2015-05-10T18:00:00Z,34.3,-78.7,0,0,0,0,34
ANA-2015,2015-05-10T18:00:00Z,34.3,-78.7,0,0,0,0,50
ANA-2015,2015-05-10T18:00:00Z,34.3,-78.7,0,0,0,0,64
ANA-2015,2015-05-11T00:00:00Z,34.7,-78.5,0,0,0,0,34
ANA-2015,2015-05-11T00:00:00Z,34.7,-78.5,0,0,0,0,50
ANA-2015,2015-05-11T00:00:00Z,34.7,-78.5,0,0,0,0,64
ANA-2015,2015-05-11T06:00:00Z,35.5,-78,0,0,0,0,34
ANA-2015,2015-05-11T06:00:00Z,35.5,-78,0,0,0,0,50
ANA-2015,2015-05-11T06:00:00Z,35.5,-78,0,0,0,0,64
ANA-2015,2015-05-11T12:00:00Z,36.2,-77.3,0,0,0,0,34
ANA-2015,2015-05-11T12:00:00Z,36.2,-77.3,0,0,0,0,50
ANA-2015,2015-05-11T12:00:00Z,36.2,-77.3,0,0,0,0,64
ANA-2015,2015-05-11T18:00:00Z,37,-76.3,0,0,0,0,34
ANA-2015,2015-05-11T18:00:00Z,37,-76.3,0,0,0,0,50
ANA-2015,2015-05-11T18:00:00Z,37,-76.3,0,0,0,0,64
ANA-2015,2015-05-12T00:00:00Z,38.1,-75.1,0,0,0,0,34
ANA-2015,2015-05-12T00:00:00Z,38.1,-75.1,0,0,0,0,50
ANA-2015,2015-05-12T00:00:00Z,38.1,-75.1,0,0,0,0,64
ANA-2015,2015-05-12T06:00:00Z,39.3,-73.1,0,0,0,0,34
ANA-2015,2015-05-12T06:00:00Z,39.3,-73.1,0,0,0,0,50
ANA-2015,2015-05-12T06:00:00Z,39.3,-73.1,0,0,0,0,64
ANA-2015,2015-05-12T12:00:00Z,40.8,-70.7,0,0,0,0,34
ANA-2015,2015-05-12T12:00:00Z,40.8,-70.7,0,0,0,0,50
ANA-2015,2015-05-12T12:00:00Z,40.8,-70.7,0,0,0,0,64
ANA-2015,2015-05-12T18:00:00Z,43,-67,0,0,0,0,34
ANA-2015,2015-05-12T18:00:00Z,43,-67,0,0,0,0,50
ANA-2015,2015-05-12T18:00:00Z,43,-67,0,0,0,0,64
ANDREA-2007,2007-05-06T12:00:00Z,35.5,-74,0,0,0,120,34
ANDREA-2007,2007-05-06T12:00:00Z,35.5,-74,0,0,0,0,50
ANDREA-2007,2007-05-06T12:00:00Z,35.5,-74,0,0,0,0,64
ANDREA-2007,2007-05-06T18:00:00Z,35,-73,120,0,120,180,34
ANDREA-2007,2007-05-06T18:00:00Z,35,-73,0,0,0,0,50
ANDREA-2007,2007-05-06T18:00:00Z,35,-73,0,0,0,0,64
ANDREA-2007,2007-05-07T00:00:00Z,34.3,-71.7,420,60,200,300,34
ANDREA-2007,2007-05-07T00:00:00Z,34.3,-71.7,300,50,50,180,50
ANDREA-2007,2007-05-07T00:00:00Z,34.3,-71.7,0,0,0,0,64
ANDREA-2007,2007-05-07T06:00:00Z,33.3,-72.3,420,60,200,360,34
ANDREA-2007,2007-05-07T06:00:00Z,33.3,-72.3,300,50,50,180,50
ANDREA-2007,2007-05-07T06:00:00Z,33.3,-72.3,180,0,0,0,64
ANDREA-2007,2007-05-07T12:00:00Z,32.3,-73.1,420,60,200,360,34
ANDREA-2007,2007-05-07T12:00:00Z,32.3,-73.1,300,0,90,180,50
ANDREA-2007,2007-05-07T12:00:00Z,32.3,-73.1,180,0,0,0,64
ANDREA-2007,2007-05-07T18:00:00Z,31.5,-74,480,30,240,360,34
ANDREA-2007,2007-05-07T18:00:00Z,31.5,-74,300,0,120,180,50
ANDREA-2007,2007-05-07T18:00:00Z,31.5,-74,120,0,0,0,64
ANDREA-2007,2007-05-08T00:00:00Z,31,-74.9,480,0,280,300,34
ANDREA-2007,2007-05-08T00:00:00Z,31,-74.9,320,0,175,240,50
ANDREA-2007,2007-05-08T00:00:00Z,31,-74.9,0,0,0,0,64
ANDREA-2007,2007-05-08T06:00:00Z,30.7,-76,300,180,150,240,34
ANDREA-2007,2007-05-08T06:00:00Z,30.7,-76,150,0,0,180,50
ANDREA-2007,2007-05-08T06:00:00Z,30.7,-76,0,0,0,0,64
ANDREA-2007,2007-05-08T12:00:00Z,30.4,-77.2,200,180,150,240,34
ANDREA-2007,2007-05-08T12:00:00Z,30.4,-77.2,120,0,0,120,50
ANDREA-2007,2007-05-08T12:00:00Z,30.4,-77.2,0,0,0,0,64
ANDREA-2007,2007-05-08T18:00:00Z,30.4,-77.9,150,120,120,150,34
ANDREA-2007,2007-05-08T18:00:00Z,30.4,-77.9,120,0,0,120,50
ANDREA-2007,2007-05-08T18:00:00Z,30.4,-77.9,0,0,0,0,64
ANDREA-2007,2007-05-09T00:00:00Z,30.6,-78.3,150,120,110,140,34
ANDREA-2007,2007-05-09T00:00:00Z,30.6,-78.3,75,0,0,75,50
ANDREA-2007,2007-05-09T00:00:00Z,30.6,-78.3,0,0,0,0,64
ANDREA-2007,2007-05-09T06:00:00Z,30.8,-78.7,175,120,110,120,34
ANDREA-2007,2007-05-09T06:00:00Z,30.8,-78.7,75,0,0,75,50
ANDREA-2007,2007-05-09T06:00:00Z,30.8,-78.7,0,0,0,0,64
ANDREA-2007,2007-05-09T12:00:00Z,30.9,-79.2,120,100,90,60,34
ANDREA-2007,2007-05-09T12:00:00Z,30.9,-79.2,0,0,0,0,50
ANDREA-2007,2007-05-09T12:00:00Z,30.9,-79.2,0,0,0,0,64
ANDREA-2007,2007-05-09T18:00:00Z,30.9,-79.6,100,100,0,0,34
ANDREA-2007,2007-05-09T18:00:00Z,30.9,-79.6,0,0,0,0,50
ANDREA-2007,2007-05-09T18:00:00Z,30.9,-79.6,0,0,0,0,64
ANDREA-2007,2007-05-10T00:00:00Z,30.7,-79.8,90,90,0,0,34
ANDREA-2007,2007-05-10T00:00:00Z,30.7,-79.8,0,0,0,0,50
ANDREA-2007,2007-05-10T00:00:00Z,30.7,-79.8,0,0,0,0,64
ANDREA-2007,2007-05-10T06:00:00Z,30.5,-79.9,90,90,0,0,34
ANDREA-2007,2007-05-10T06:00:00Z,30.5,-79.9,0,0,0,0,50
ANDREA-2007,2007-05-10T06:00:00Z,30.5,-79.9,0,0,0,0,64
ANDREA-2007,2007-05-10T12:00:00Z,30.1,-79.9,0,0,0,0,34
ANDREA-2007,2007-05-10T12:00:00Z,30.1,-79.9,0,0,0,0,50
ANDREA-2007,2007-05-10T12:00:00Z,30.1,-79.9,0,0,0,0,64
ANDREA-2007,2007-05-10T18:00:00Z,29.7,-79.8,0,0,0,0,34
ANDREA-2007,2007-05-10T18:00:00Z,29.7,-79.8,0,0,0,0,50
ANDREA-2007,2007-05-10T18:00:00Z,29.7,-79.8,0,0,0,0,64
ANDREA-2007,2007-05-11T00:00:00Z,29.4,-79.8,0,0,0,0,34
ANDREA-2007,2007-05-11T00:00:00Z,29.4,-79.8,0,0,0,0,50
ANDREA-2007,2007-05-11T00:00:00Z,29.4,-79.8,0,0,0,0,64
ANDREA-2007,2007-05-11T06:00:00Z,29.1,-79.8,0,0,0,0,34
ANDREA-2007,2007-05-11T06:00:00Z,29.1,-79.8,0,0,0,0,50
ANDREA-2007,2007-05-11T06:00:00Z,29.1,-79.8,0,0,0,0,64
ANDREA-2007,2007-05-11T12:00:00Z,28.8,-79.7,0,0,0,0,34
ANDREA-2007,2007-05-11T12:00:00Z,28.8,-79.7,0,0,0,0,50
ANDREA-2007,2007-05-11T12:00:00Z,28.8,-79.7,0,0,0,0,64
ANDREA-2007,2007-05-11T18:00:00Z,28.5,-79.5,0,0,0,0,34
ANDREA-2007,2007-05-11T18:00:00Z,28.5,-79.5,0,0,0,0,50
ANDREA-2007,2007-05-11T18:00:00Z,28.5,-79.5,0,0,0,0,64
ANDREA-2007,2007-05-12T00:00:00Z,28.5,-79.1,0,0,0,0,34
ANDREA-2007,2007-05-12T00:00:00Z,28.5,-79.1,0,0,0,0,50
ANDREA-2007,2007-05-12T00:00:00Z,28.5,-79.1,0,0,0,0,64
ANDREA-2007,2007-05-12T06:00:00Z,28.8,-78.8,0,0,0,0,34
ANDREA-2007,2007-05-12T06:00:00Z,28.8,-78.8,0,0,0,0,50
ANDREA-2007,2007-05-12T06:00:00Z,28.8,-78.8,0,0,0,0,64
ANDREA-2007,2007-05-12T12:00:00Z,29.1,-78.5,0,0,0,0,34
ANDREA-2007,2007-05-12T12:00:00Z,29.1,-78.5,0,0,0,0,50
ANDREA-2007,2007-05-12T12:00:00Z,29.1,-78.5,0,0,0,0,64
ANDREA-2007,2007-05-12T18:00:00Z,29.4,-78,0,0,0,0,34
ANDREA-2007,2007-05-12T18:00:00Z,29.4,-78,0,0,0,0,50
ANDREA-2007,2007-05-12T18:00:00Z,29.4,-78,0,0,0,0,64
ANDREA-2007,2007-05-13T00:00:00Z,29.7,-77.2,0,0,0,0,34
ANDREA-2007,2007-05-13T00:00:00Z,29.7,-77.2,0,0,0,0,50
ANDREA-2007,2007-05-13T00:00:00Z,29.7,-77.2,0,0,0,0,64
ANDREA-2007,2007-05-13T06:00:00Z,30.1,-76,0,0,0,0,34
ANDREA-2007,2007-05-13T06:00:00Z,30.1,-76,0,0,0,0,50
ANDREA-2007,2007-05-13T06:00:00Z,30.1,-76,0,0,0,0,64
ANDREA-2007,2007-05-13T12:00:00Z,30.8,-74.2,0,0,0,0,34
ANDREA-2007,2007-05-13T12:00:00Z,30.8,-74.2,0,0,0,0,50
ANDREA-2007,2007-05-13T12:00:00Z,30.8,-74.2,0,0,0,0,64
ANDREA-2007,2007-05-13T18:00:00Z,31.4,-71.9,0,0,0,0,34
ANDREA-2007,2007-05-13T18:00:00Z,31.4,-71.9,0,0,0,0,50
ANDREA-2007,2007-05-13T18:00:00Z,31.4,-71.9,0,0,0,0,64
ANDREA-2007,2007-05-14T00:00:00Z,31.8,-69.4,0,0,0,0,34
ANDREA-2007,2007-05-14T00:00:00Z,31.8,-69.4,0,0,0,0,50
ANDREA-2007,2007-05-14T00:00:00Z,31.8,-69.4,0,0,0,0,64
ANDREA-2013,2013-06-05T18:00:00Z,25.1,-86.6,50,120,0,0,34
ANDREA-2013,2013-06-05T18:00:00Z,25.1,-86.6,0,0,0,0,50
ANDREA-2013,2013-06-05T18:00:00Z,25.1,-86.6,0,0,0,0,64
ANDREA-2013,2013-06-06T00:00:00Z,25.6,-86.5,60,120,0,0,34
ANDREA-2013,2013-06-06T00:00:00Z,25.6,-86.5,0,0,0,0,50
ANDREA-2013,2013-06-06T00:00:00Z,25.6,-86.5,0,0,0,0,64
ANDREA-2013,2013-06-06T06:00:00Z,26.7,-86.1,90,120,0,0,34
ANDREA-2013,2013-06-06T06:00:00Z,26.7,-86.1,50,70,0,0,50
ANDREA-2013,2013-06-06T06:00:00Z,26.7,-86.1,0,0,0,0,64
ANDREA-2013,2013-06-06T12:00:00Z,27.8,-84.9,90,120,0,0,34
ANDREA-2013,2013-06-06T12:00:00Z,27.8,-84.9,50,70,0,0,50
ANDREA-2013,2013-06-06T12:00:00Z,27.8,-84.9,0,0,0,0,64
ANDREA-2013,2013-06-06T18:00:00Z,28.9,-83.9,80,120,60,60,34
ANDREA-2013,2013-06-06T18:00:00Z,28.9,-83.9,30,30,0,0,50
ANDREA-2013,2013-06-06T18:00:00Z,28.9,-83.9,0,0,0,0,64
ANDREA-2013,2013-06-07T00:00:00Z,29.8,-83,120,120,0,0,34
ANDREA-2013,2013-06-07T00:00:00Z,29.8,-83,0,0,0,0,50
ANDREA-2013,2013-06-07T00:00:00Z,29.8,-83,0,0,0,0,64
ANDREA-2013,2013-06-07T06:00:00Z,31.6,-81.4,100,120,0,0,34
ANDREA-2013,2013-06-07T06:00:00Z,31.6,-81.4,0,0,0,0,50
ANDREA-2013,2013-06-07T06:00:00Z,31.6,-81.4,0,0,0,0,64
ANDREA-2013,2013-06-07T12:00:00Z,33.5,-80.2,100,180,0,0,34
ANDREA-2013,2013-06-07T12:00:00Z,33.5,-80.2,0,0,0,0,50
ANDREA-2013,2013-06-07T12:00:00Z,33.5,-80.2,0,0,0,0,64
ANDREA-2013,2013-06-07T18:00:00Z,35.2,-78.6,0,200,0,0,34
ANDREA-2013,2013-06-07T18:00:00Z,35.2,-78.6,0,0,0,0,50
ANDREA-2013,2013-06-07T18:00:00Z,35.2,-78.6,0,0,0,0,64
ANDREA-2013,2013-06-08T00:00:00Z,37.4,-76.2,0,200,0,0,34
ANDREA-2013,2013-06-08T00:00:00Z,37.4,-76.2,0,0,0,0,50
ANDREA-2013,2013-06-08T00:00:00Z,37.4,-76.2,0,0,0,0,64
ANDREA-2013,2013-06-08T06:00:00Z,39.9,-73.6,0,200,0,0,34
ANDREA-2013,2013-06-08T06:00:00Z,39.9,-73.6,0,0,0,0,50
ANDREA-2013,2013-06-08T06:00:00Z,39.9,-73.6,0,0,0,0,64
ANDREA-2013,2013-06-08T12:00:00Z,42.4,-70.4,0,220,0,0,34
ANDREA-2013,2013-06-08T12:00:00Z,42.4,-70.4,0,0,0,0,50
ANDREA-2013,2013-06-08T12:00:00Z,42.4,-70.4,0,0,0,0,64
ANDREA-2013,2013-06-08T18:00:00Z,44.5,-67,0,220,0,0,34
ANDREA-2013,2013-06-08T18:00:00Z,44.5,-67,0,0,0,0,50
ANDREA-2013,2013-06-08T18:00:00Z,44.5,-67,0,0,0,0,64
ANDREW-1992,1992-08-16T18:00:00Z,10.8,-35.5,0,0,0,0,34
ANDREW-1992,1992-08-16T18:00:00Z,10.8,-35.5,0,0,0,0,50
ANDREW-1992,1992-08-16T18:00:00Z,10.8,-35.5,0,0,0,0,64
ANDREW-1992,1992-08-17T00:00:00Z,11.2,-37.4,0,0,0,0,34
ANDREW-1992,1992-08-17T00:00:00Z,11.2,-37.4,0,0,0,0,50
ANDREW-1992,1992-08-17T00:00:00Z,11.2,-37.4,0,0,0,0,64
ANDREW-1992,1992-08-17T06:00:00Z,11.7,-39.6,0,0,0,0,34
ANDREW-1992,1992-08-17T06:00:00Z,11.7,-39.6,0,0,0,0,50
ANDREW-1992,1992-08-17T06:00:00Z,11.7,-39.6,0,0,0,0,64
ANDREW-1992,1992-08-17T12:00:00Z,12.3,-42,50,50,50,50,34
ANDREW-1992,1992-08-17T12:00:00Z,12.3,-42,0,0,0,0,50
ANDREW-1992,1992-08-17T12:00:00Z,12.3,-42,0,0,0,0,64
ANDREW-1992,1992-08-17T18:00:00Z,13.1,-44.2,50,50,50,50,34
ANDREW-1992,1992-08-17T18:00:00Z,13.1,-44.2,0,0,0,0,50
ANDREW-1992,1992-08-17T18:00:00Z,13.1,-44.2,0,0,0,0,64
ANDREW-1992,1992-08-18T00:00:00Z,13.6,-46.2,50,50,50,50,34
